Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
1071,C,Yangon,Normal,Female,Health and beauty,98.77,3,14.8155,311.1255,04-27-2019,17,Ewallet,296.31,4.761904762,14.8155,1.5
1072,A,Yangon,Normal,Male,Home and lifestyle,82.75,3,12.4125,260.6625,04-05-2019,17,Ewallet,248.25000000000003,4.761904762,12.4125,6.4
1073,B,Mandalay,Member,Female,Health and beauty,29.72,4,5.944,124.824,05-05-2019,15,Cash,118.88,4.761904762,5.944,3.1
1074,C,Yangon,Member,Male,Health and beauty,30.42,7,10.647,223.587,04-25-2019,18,,212.94,4.761904762,10.647,5.7
1075,A,Naypyitaw,Normal,Female,Fashion accessories,85.11,5,21.2775,446.8275,04-01-2019,20,Credit card,425.55,4.761904762,21.2775,3.3
1076,C,Mandalay,Normal,Female,Home and lifestyle,89.21,1,4.4605,93.6705,04-15-2019,17,Credit card,89.21000000000001,4.761904762,4.4605,1.3
1077,C,Mandalay,Normal,Female,Sports and travel,62.44,8,24.976,524.496,05-06-2019,11,,499.52,4.761904762,24.976,6.1
1078,B,Mandalay,Member,Female,Fashion accessories,36.23,1,1.8115,38.0415,05-29-2019,12,Cash,36.23,4.761904762,1.8115,3.6
1079,A,Yangon,Member,Female,Fashion accessories,2.63,10,1.315,27.615,05-17-2019,17,Cash,26.299999999999997,4.761904762,1.315,8.4
1080,C,Naypyitaw,Member,Male,Sports and travel,95.66,9,43.047,903.987,04-04-2019,9,Cash,860.9399999999999,4.761904762,43.047,6.9
1081,B,Yangon,Member,Male,Sports and travel,83.83,2,8.383,176.043,06-16-2019,19,Credit card,167.66,4.761904762,8.383,7.3
1082,B,Naypyitaw,Member,Male,Home and lifestyle,27.73,10,13.865,291.165,04-24-2019,16,Cash,277.3,4.761904762,13.865,5.9
1083,B,Mandalay,Normal,Female,Electronic accessories,9.15,6,2.745,57.645,06-17-2019,14,Cash,54.900000000000006,4.761904762,2.745,9.5
1084,C,Yangon,Normal,Male,Sports and travel,54.52,5,13.63,286.23,06-18-2019,9,Cash,272.6,4.761904762,13.63,1.8
1085,B,Yangon,Member,Female,Home and lifestyle,1.77,5,0.4425,9.2925,06-05-2019,20,Credit card,8.85,4.761904762,0.4425,9.3
1086,B,Mandalay,Member,Female,Health and beauty,6.98,5,1.745,36.645,05-16-2019,17,,34.900000000000006,4.761904762,1.745,8.5
1087,C,Mandalay,Member,Male,Electronic accessories,21.63,7,7.5705,158.9805,06-17-2019,20,,151.41,4.761904762,7.5705,6.4
1088,C,Yangon,Member,Male,Food and beverages,2.94,6,0.882,18.522,06-13-2019,12,Ewallet,17.639999999999997,4.761904762,0.882,1.2
1089,B,Naypyitaw,Member,Male,Health and beauty,49.88,8,19.952,418.992,04-25-2019,18,Cash,399.04,4.761904762,19.952,9.9
1090,B,Naypyitaw,Normal,Female,Sports and travel,81.91,9,36.8595,774.0495,05-27-2019,12,Ewallet,737.1899999999999,4.761904762,36.8595,3.1
1091,A,Yangon,Normal,Female,Food and beverages,85.07,4,17.014,357.294,06-29-2019,16,Ewallet,340.28,4.761904762,17.014,8.3
1092,A,Naypyitaw,Member,Female,Food and beverages,7.74,1,0.387,8.127,06-19-2019,13,,7.74,4.761904762,0.387,3.8
1093,A,Mandalay,Member,Male,Fashion accessories,23.83,7,8.3405,175.1505,05-13-2019,20,,166.81,4.761904762,8.3405,8.3
1094,A,Mandalay,Member,Male,Electronic accessories,100.15,3,15.0225,315.4725,05-23-2019,9,Credit card,300.45000000000005,4.761904762,15.0225,6.3
1095,C,Mandalay,Member,Male,Electronic accessories,1.22,8,0.488,10.248,05-31-2019,19,Credit card,9.76,4.761904762,0.488,7.7
1096,B,Naypyitaw,Normal,Female,Sports and travel,2.22,9,0.999,20.979,05-17-2019,9,Credit card,19.98,4.761904762,0.999,3.6
1097,B,Yangon,Member,Male,Food and beverages,79.72,7,27.902,585.942,06-17-2019,13,Credit card,558.04,4.761904762,27.902,7.3
1098,B,Naypyitaw,Member,Male,Home and lifestyle,72.04,4,14.408,302.568,05-23-2019,18,Cash,288.15999999999997,4.761904762,14.408,1.6
1099,C,Yangon,Member,Female,Home and lifestyle,47.61,2,4.761,99.981,05-16-2019,11,,95.22,4.761904762,4.761,2.3
